INF [20200727-01:19:44.058] graph-client: buildRoute($covid19@claimspace.org/~, degrees=1): 31.milliseconds
INF [20200727-01:25:38.506] graph-client: node($covid19.Remediation.Therapeutics@claimspace.org, degrees=1): 23.milliseconds
INF [20200727-01:25:38.516] graph-client: node($covid19.Remediation@claimspace.org, degrees=1): 9.milliseconds
INF [20200727-01:25:38.569] graph-client: node($covid19@claimspace.org, degrees=1): 52.milliseconds
INF [20200727-01:25:40.424] graph-client: get($covid19.Remediation.Therapeutics.HostModifiers.CytokineInhibitors.Tocilizumab@claimspace.org, degrees=1): 4.milliseconds
INF [20200727-01:25:40.430] graph-client: node($covid19.Remediation.Therapeutics.HostModifiers.CytokineInhibitors.Tocilizumab@claimspace.org, degrees=1): 5.milliseconds
INF [20200727-01:25:40.437] graph-client: node($covid19.Remediation.Therapeutics.HostModifiers.CytokineInhibitors@claimspace.org, degrees=1): 6.milliseconds
INF [20200727-01:25:40.445] graph-client: node($covid19.Remediation.Therapeutics.HostModifiers@claimspace.org, degrees=1): 7.milliseconds
INF [20200727-01:25:40.455] graph-client: node($covid19.Remediation.Therapeutics@claimspace.org, degrees=1): 9.milliseconds
INF [20200727-01:25:40.460] graph-client: node($covid19.Remediation@claimspace.org, degrees=1): 4.milliseconds
INF [20200727-01:25:40.486] graph-client: node($covid19@claimspace.org, degrees=1): 24.milliseconds
INF [20200727-01:26:07.465] graph-client: get($covid19.Remediation.Therapeutics.AntiInflammatories@claimspace.org, degrees=1): 4.milliseconds
INF [20200727-01:26:07.472] graph-client: node($covid19.Remediation.Therapeutics.AntiInflammatories@claimspace.org, degrees=1): 5.milliseconds
INF [20200727-01:26:07.492] graph-client: node($covid19.Remediation.Therapeutics@claimspace.org, degrees=1): 19.milliseconds
INF [20200727-01:26:07.502] graph-client: node($covid19.Remediation@claimspace.org, degrees=1): 8.milliseconds
INF [20200727-01:26:07.571] graph-client: node($covid19@claimspace.org, degrees=1): 68.milliseconds
INF [20200727-01:26:09.701] graph-client: get($covid19.Remediation.Therapeutics.AntiInflammatories.NSAIDs@claimspace.org, degrees=1): 1.milliseconds
INF [20200727-01:26:09.703] graph-client: node($covid19.Remediation.Therapeutics.AntiInflammatories.NSAIDs@claimspace.org, degrees=1): 1.milliseconds
INF [20200727-01:26:09.710] graph-client: node($covid19.Remediation.Therapeutics.AntiInflammatories@claimspace.org, degrees=1): 6.milliseconds
INF [20200727-01:26:09.719] graph-client: node($covid19.Remediation.Therapeutics@claimspace.org, degrees=1): 8.milliseconds
INF [20200727-01:26:09.722] graph-client: node($covid19.Remediation@claimspace.org, degrees=1): 2.milliseconds
INF [20200727-01:26:09.750] graph-client: node($covid19@claimspace.org, degrees=1): 26.milliseconds
INF [20200727-01:26:44.168] graph-client: build($covid19.Disease.VariantPopulations.Bloodgroup@claimspace.org, degrees=3): 11.milliseconds
INF [20200727-01:26:44.268] graph-client: get($covid19.Disease.VariantPopulations.Bloodgroup@claimspace.org, degrees=1): 1.milliseconds
INF [20200727-01:26:44.310] graph-client: node($covid19.Disease.VariantPopulations@claimspace.org, degrees=1): 41.milliseconds
INF [20200727-01:26:44.352] graph-client: node($covid19.Disease@claimspace.org, degrees=1): 41.milliseconds
INF [20200727-01:26:44.426] graph-client: node($covid19@claimspace.org, degrees=1): 72.milliseconds
INF [20200727-01:26:54.004] graph-client: build($covid19.Disease.VariantPopulations.VitaminD@claimspace.org, degrees=3): 7.milliseconds
INF [20200727-01:26:54.054] graph-client: get($covid19.Disease.VariantPopulations.VitaminD@claimspace.org, degrees=1): 16.milliseconds
INF [20200727-01:26:54.152] graph-client: node($covid19.Disease.VariantPopulations@claimspace.org, degrees=1): 96.milliseconds
INF [20200727-01:26:54.203] graph-client: node($covid19.Disease@claimspace.org, degrees=1): 49.milliseconds
INF [20200727-01:26:54.262] graph-client: node($covid19@claimspace.org, degrees=1): 57.milliseconds
INF [20200727-01:29:04.990] graph-client: build($covid19.feeds.Research.'Alipio_et_al_2020.!a@claimspace.org, degrees=3): 5.milliseconds
INF [20200727-01:29:04.999] graph-client: get($covid19.feeds.Research.'Alipio_et_al_2020.!a@claimspace.org, degrees=1): 1.milliseconds
INF [20200727-01:29:05.086] graph-client: node($covid19@claimspace.org, degrees=1): 86.milliseconds
INF [20200727-01:29:48.893] graph-client: get($covid19.Disease.VariantPopulations.Ethnicity@claimspace.org, degrees=1): 12.milliseconds
INF [20200727-01:29:48.897] graph-client: build($covid19.Disease.VariantPopulations.Ethnicity@claimspace.org, degrees=3): 24.milliseconds
INF [20200727-01:29:49.018] graph-client: node($covid19.Disease.VariantPopulations@claimspace.org, degrees=1): 108.milliseconds
INF [20200727-01:29:49.124] graph-client: node($covid19.Disease@claimspace.org, degrees=1): 104.milliseconds
INF [20200727-01:29:49.277] graph-client: node($covid19@claimspace.org, degrees=1): 147.milliseconds
INF [20200727-01:29:55.321] graph-client: build($covid19.Disease.VariantPopulations.Smokers@claimspace.org, degrees=3): 10.milliseconds
INF [20200727-01:29:55.340] graph-client: get($covid19.Disease.VariantPopulations.Smokers@claimspace.org, degrees=1): 15.milliseconds
INF [20200727-01:29:55.423] graph-client: node($covid19.Disease.VariantPopulations@claimspace.org, degrees=1): 81.milliseconds
INF [20200727-01:29:55.511] graph-client: node($covid19.Disease@claimspace.org, degrees=1): 86.milliseconds
INF [20200727-01:29:55.641] graph-client: node($covid19@claimspace.org, degrees=1): 128.milliseconds
INF [20200727-01:30:14.500] graph-client: build($covid19.Disease.VariantPopulations.AirPollution@claimspace.org, degrees=3): 2.milliseconds
INF [20200727-01:30:14.506] graph-client: get($covid19.Disease.VariantPopulations.AirPollution@claimspace.org, degrees=1): 3.milliseconds
INF [20200727-01:30:14.587] graph-client: node($covid19.Disease.VariantPopulations@claimspace.org, degrees=1): 80.milliseconds
INF [20200727-01:30:14.718] graph-client: node($covid19.Disease@claimspace.org, degrees=1): 129.milliseconds
INF [20200727-01:30:14.878] graph-client: node($covid19@claimspace.org, degrees=1): 158.milliseconds
INF [20200727-01:30:17.847] graph-client: build($covid19.Disease.VariantPopulations.Clinicalcharacteristics@claimspace.org, degrees=3): 41.milliseconds
INF [20200727-01:30:17.893] graph-client: get($covid19.Disease.VariantPopulations.Clinicalcharacteristics@claimspace.org, degrees=1): 45.milliseconds
INF [20200727-01:30:17.970] graph-client: node($covid19.Disease.VariantPopulations@claimspace.org, degrees=1): 75.milliseconds
INF [20200727-01:30:18.110] graph-client: node($covid19.Disease@claimspace.org, degrees=1): 138.milliseconds
INF [20200727-01:30:18.340] graph-client: node($covid19@claimspace.org, degrees=1): 228.milliseconds
INF [20200727-01:30:25.905] graph-client: get($covid19.Disease.Fatality@claimspace.org, degrees=1): 79.milliseconds
INF [20200727-01:30:25.912] graph-client: build($covid19.Disease.Fatality@claimspace.org, degrees=3): 92.milliseconds
INF [20200727-01:30:26.014] graph-client: node($covid19.Disease@claimspace.org, degrees=1): 106.milliseconds
INF [20200727-01:30:26.251] graph-client: node($covid19@claimspace.org, degrees=1): 235.milliseconds
INF [20200727-02:34:32.444] graph-client: buildRoute($covid19@claimspace.org/Disease.VariantPopulations.Bloodgroup, degrees=1): 0.seconds
INF [20200727-02:34:32.446] graph-client: build($covid19.Disease.VariantPopulations.Bloodgroup@claimspace.org, degrees=1): 1.milliseconds
INF [20200727-02:34:32.449] graph-client: get($covid19.Disease.VariantPopulations.Bloodgroup@claimspace.org, degrees=1): 1.milliseconds
INF [20200727-02:34:32.473] graph-client: node($covid19.Disease.VariantPopulations@claimspace.org, degrees=1): 23.milliseconds
INF [20200727-02:34:32.501] graph-client: node($covid19.Disease@claimspace.org, degrees=1): 25.milliseconds
INF [20200727-02:34:32.531] graph-client: node($covid19@claimspace.org, degrees=1): 28.milliseconds
INF [20200727-02:40:46.875] graph-client: buildRoute($covid19@claimspace.org/Disease.VariantPopulations, degrees=1): 0.seconds
INF [20200727-02:40:46.913] graph-client: build($covid19.Disease.VariantPopulations@claimspace.org, degrees=1): 37.milliseconds
INF [20200727-02:40:46.944] graph-client: get($covid19.Disease.VariantPopulations@claimspace.org, degrees=1): 29.milliseconds
INF [20200727-02:40:46.985] graph-client: node($covid19.Disease@claimspace.org, degrees=1): 38.milliseconds
INF [20200727-02:40:47.040] graph-client: node($covid19@claimspace.org, degrees=1): 54.milliseconds
INF [20200727-02:41:54.954] graph-client: buildRoute($covid19@claimspace.org/Disease.VariantPopulations.Smokers, degrees=1): 0.seconds
INF [20200727-02:41:54.971] graph-client: build($covid19.Disease.VariantPopulations.Smokers@claimspace.org, degrees=1): 15.milliseconds
INF [20200727-02:41:54.977] graph-client: get($covid19.Disease.VariantPopulations.Smokers@claimspace.org, degrees=1): 4.milliseconds
INF [20200727-02:41:55.063] graph-client: node($covid19.Disease.VariantPopulations@claimspace.org, degrees=1): 85.milliseconds
INF [20200727-02:41:55.133] graph-client: node($covid19.Disease@claimspace.org, degrees=1): 68.milliseconds
INF [20200727-02:41:55.217] graph-client: node($covid19@claimspace.org, degrees=1): 83.milliseconds
INF [20200727-16:34:20.972] graph-client: buildRoute($covid19@claimspace.org/~, degrees=1): 34.milliseconds
INF [20200727-16:34:21.018] graph-client: get($covid19@claimspace.org, degrees=1): 44.milliseconds
INF [20200727-16:34:22.795] graph-client: get($covid19@claimspace.org, degrees=1): 47.milliseconds
INF [20200727-16:34:23.484] graph-client: build($covid19@claimspace.org, degrees=3): 779.milliseconds
